sentence_id,label,sentence,departure,arrival,template_id
1295,VALID,Je dois me déplacer en train de Grenoble vers Marseille mardi,Grenoble,Marseille,120
3386,INVALID,Carte historique Dinan,,,210
1770,VALID,Je veux partir en train e dCherbourg à Vallenciennes samedi,Cherbourg,Valenciennes,126
2605,INVALID,Population urbaine Bayonne,,,266
1935,INVALID,lorient est magnifique en été,,,162
1445,VALID,Y a-t-il un train toutes les heures de Valenciennes à Cean ?,Valenciennes,Caen,89
81,VALID,je veux me rendre à épinal depuis châteauroux par le train,Châteauroux,Épinal,73
1250,VALID,Je veux partir en milieu de soirée de Mulhouse pour Digne-les-Bains,Mulhouse,Digne-les-Bains,150
1555,VALID,Je veux le train avec le meilleur confort Poitiers Montargis,Poitiers,Montargis,138
2003,INVALID,hôtel disponible à manosquue,,,163
2325,INVALID,Histoire de Nancy,,,171
3775,INVALID,j'habite actuellement a marseille,,,161
2889,INVALID,Activités culturelles Marseille,,,247
539,VALID,Y a-t-il un train dans l'heure de Romans-sur-Isère vers Vitry-le-François ?,Romans-sur-Isère,Vitry-le-François,80
1169,VALID,Billet de train aller-retour Roubaix Cergy,Roubaix,Cergy,78
1739,VALID,Je veux réserver pour le traani de uQimper vers Dunkerque,Quimper,Dunkerque,130
3601,INVALID,Plan de ville Carcassonne,,,206
2861,INVALID,Statistiques météo Le Puy-en-Velay,,,204
1855,INVALID,informations trafic montélimar,,,260
2600,INVALID,Vannes ou Tourcoing pour les vacances ?,,,157
2439,INVALID,Statistiques emploi Tarbes,,,225
533,VALID,Je réserve un train de Bar-le-Duc à Nice,Bar-le-Duc,Nice,26
3832,VALID,je cherche un train pour la semaine prochaine de evry a fontainebleau,Évry,Fontainebleau,106
1427,VALID,Je réserve un train de Tourcoing à Colmar,Tourcoing,Colmar,26
70,VALID,je dois me rendre à fécamp depuis saumur en tgv,Saumur,Fécamp,144
3159,INVALID,Bourgoin-Jallieu est magnifique en été,,,162
1631,VALID, Y at-ill des trains vers Montélima au départt de Sns ?,Sens,Montélimar,4
3501,INVALID,Zones touristiques Angers,,,219
847,VALID, Je hcerche un train jeudi de Lannion à Gap,Lannion,Gap,140
1063,VALID,Beauvais Villeurbanne pour demain,Beauvais,Villeurbanne,6
434,VALID,Je cherche un train Albert Morlaix,Albert,Morlaix,14
3355,INVALID,Population totale Saumur,,,252
2632,INVALID,Espaces verts Brest,,,239
3698,INVALID,services de sante dinan,,,271
2555,INVALID,Actualités à Moulins,,,178
237,VALID,prochain départ de nantes pour loches,Nantes,Loches,27
2096,INVALID,Actualités à Rennes,,,178
56,VALID,je dois me rendre à le puy-en-velay depuis bayonne en tgv,Bayonne,Le Puy-en-Velay,144
949,VALID,Y a-t-il un train avant 8h de Langres à Boulogne-sur-Mer ?,Langres,Boulogne-sur-Mer,103
2050,INVALID,carte météo briançon,,,191
695,VALID,Je souhaite prendre un train en début d'après-midi de Angoulême à Rodez,Angoulême,Rodez,110
2399,INVALID,Événements sportifs Bar-le-Duc,,,250
534,VALID,Je dois prendre le train de Soissons pour Louviers,Soissons,Louviers,45
4009,INVALID,La distance entreL angres et Fougeres,,,20
391,VALID,Je prends le train de Fécamp à Châteaubriant,Fécamp,Châteaubriant,61
3241,INVALID,Shopping à Vannes,,,182
1742,VALID,Train de fin de journée Pontarlier vers La Rochelle,Pontarlier,La Rochelle,147
3194,INVALID,Informations trafic Nanterre,,,260
3653,INVALID,Je vis à Besançon,,,168
2981,INVALID,Carte historique Saint-Malo,,,210
2222,INVALID,Zones touristiques Elbeuf,,,249
2465,INVALID,Centres commerciaux Elbeuf,,,226
2913,INVALID,Population urbaine Albi,,,266
2777,INVALID,Statistiques économiques Valenciennes,,,272
912,VALID,Train direct sans correspondance Quimper Rodez,Quimper,Rodez,82
514,VALID,Je souhaite réserver un train de Lille vers Fontenay-le-Comte,Lille,Fontenay-le-Comte,58
477,VALID,Je dois me rendre de Amiens à Aix-en-Provence,Amiens,Aix-en-Provence,7
1122,VALID,Je veux partir maintenant de Dole pour Pontivy,Dole,Pontivy,56
953,VALID,Un billet de train pour aller de Reims à Angers,Reims,Angers,33
3665,INVALID,La distance entre Lannion et Romans-sur-Isère,,,276
1325,VALID,Quel train me conseillez-vous de Pontivy à Avignon ?,Pontivy,Avignon,53
1772,VALID,Y a-t-il un train vers midi de Auray à Aurillac ?,Auray,Aurillac,137
1160,VALID, J veux achete rmon billet pour le trin  Toulouse Saint--Malo,Toulouse,Saint-Malo,118
1023,VALID,Je dois faire Créteil Vannes en train,Créteil,Vannes,102
3353,INVALID,Zones vertes Compiègne,,,224
1393,VALID,Je veux voyager confortablement de Nancy vers Concarneau,Nancy,Concarneau,104
3047,INVALID,Carte postale Montélimar,,,196
697,VALID,Train du matin Vesoul Compiègne,Vesoul,Compiègne,29
1647,VALID,Trajet de Fécamp vers Manosque,Fécamp,Manosque,11
952,VALID,Y a-t-il u départ en soirée de Aix-les-Bains pour Dieppe ?,Aix-les-Bains,Dieppe,141
1039,VALID,Y a-t-il des trains en semaine de Châlons-en-Champagne à Melun ?,Châlons-en-Champagne,Melun,74
1544,VALID,Je dois voyager de Albi à Auxerre vendredi,Albi,Auxerre,112
4041,INVALID, Zones rurales Lorient,,,243
1043,VALID,Départ Nice arrivée Nancy,Nice,Nancy,15
2804,INVALID,Je déménage à Perpignan,,,195
1248,VALID,Je cherche le meilleur horaire de train Perpignan Boulogne-Billancourt,Perpignan,Boulogne-Billancourt,86
706,VALID,Quel est le prix du billet de train Le Mans Loches ?,Le Mans,Loches,105
2920,INVALID,Zones touristiques Clermont-Ferrand,,,219
2868,INVALID,Zones vertes Saint-Omer,,,224
2558,INVALID,Carte historique Paris,,,210
2508,INVALID,Quartiers historiques Privas,,,227
2404,INVALID,Toulon ou Maubeuge pour les vacances ?,,,157
1027,VALID,Prochain TGV  de Dunkerque opurElbeuf,Dunkerque,Elbeuf,95
2774,INVALID,Statistiques démographiques Grenoble,,,245
950,VALID,Y a-t-il un train toutes les deux heures de Digne-les-Bains à Orléans ?,Digne-les-Bains,Orléans,145
3230,INVALID,Événements locaux Limoges,,,228
3528,INVALID,Informations générales Angers,,,275
1896,INVALID,quartiers de tarbes,,,173
651,VALID,Train de fin de matinée Montargis Fécamp,Montargis,Fécamp,131
2194,INVALID,Photos anciennes Avranches,,,200
260,VALID,je pars demain de challans vers tarbes,Challans,Tarbes,37
3281,INVALID,Population urbaine Tours,,,266
3046,INVALID,Restaurant à Berck,,,159
3681,INVALID,Évreux est une belle ville,,,153
919,VALID,Prochain train pour Saint-Malo depuis Saint-Brieuc,Saint-Brieuc,Saint-Malo,13
2591,INVALID,Office postal Langres,,,221
3829,VALID,je veux achetr mon bbillet pour le train nancy eprnay,Nancy,Épernay,118
3757,VALID,quel train prendre pour alelr de vendome a nveers ?,Vendôme,Nevers,84
2389,INVALID,Musée célèbre à Lannion,,,166
1165,VALID,Je pars de Besançon direction Brest,Besançon,Brest,12
2533,INVALID,Bibliothèque à Aubenas,,,212
4061,VALID,Je cherche un train apres 18h de Quimper vers Briancon,Quimper,Briançon,98
3439,INVALID,Marchés hebdomadaires Charleville-Mézières,,,238
3561,INVALID,Informations locales Vitré,,,241
3067,INVALID,Festival à Montélimar,,,189
2813,INVALID,Monuments historiques Lannion,,,214
631,VALID,Train avec places assises garanties Concarneau Lourdes,Concarneau,Lourdes,119
1656,VALID,Je vais de Le Havre à Bar-le-Duc en train,Le Havre,Bar-le-Duc,52
3358,INVALID,Musée célèbre à Saint-Quentin,,,166
167,VALID,y a-t-il un ouigo de lisieux vers albi ?,Lisieux,Albi,109
3273,INVALID,Restaurant à Béthune,,,25
2524,INVALID,Béziers est une belle ville,,,153
3587,INVALID,Code postal Dunkerque,,,176
359,VALID,Y a-t-il un départ en soirée de Vienne pour Tours ?,Vienne,Tours,141
605,VALID,Je veux prendre le train de Arles à Chinon,Arles,Chinon,28
1168,VALID,Billet aller simple en train Rennes Albertville,Rennes,Albertville,70
2902,INVALID,Le maire de Orange,,,158
3687,VALID,je planifie un voyage en train de acnenisv ers nie,Ancenis,Nîmes,49
3600,INVALID,Centres culturels Saumur,,,254
849,VALID,Je érserve n train de Montpellier à Avrancches,Montpellier,Avranches,26
1104,VALID,Je souhaite voyager de Belfort vers Évreux,Belfort,Évreux,5
2572,INVALID,Centres de loisirs Chaumont,,,262
1527,VALID, Je pars de Molaxi direction Annecy,Morlaix,Annecy,12
939,VALID,Je veux partir en milieu de soirée de Vichy pour Bourges,Vichy,Bourges,150
2244,INVALID,Plages proches de Aix-en-Provence,,,181
701,VALID, Qul train me ocnseillez-vous de Lourdes à Évreux ?,Lourdes,Évreux,53
1052,VALID,Y a-t-il un départ vers 14h de Aix-les-Bains pour Nancy ?,Aix-les-Bains,Nancy,117
1233,VALID,Train de fin de journée Angoulême vers Lyon,Angoulême,Lyon,147
2848,INVALID,Théâtre à Biarritz,,,217
3926,VALID,Billet de train aller-retour Saint-Malo Epernay,Saint-Malo,Épernay,78
1575,VALID,Y a-t-il  u nTGV direct Bourges Tourcoing ?,Bourges,Tourcoing,93
3236,INVALID,Statistiques économiques  Saint-Bireuc,,,272
3981,INVALID,Espaces verts Saumur,,,239
1621,VALID,Je dois me déplacer de Morlaix à Chinon en train,Morlaix,Chinon,65
449,VALID,Je cherche un train dimanche de Langres à Modane,Langres,Modane,132
2782,INVALID,Événements locaux Metz,,,228
2762,INVALID,Guide urbain Fécamp,,,253
3807,VALID,y a-tt--il un train avatn 8h de beelfort a  bolbc e?,Belfort,Bolbec,103
3610,INVALID,Transports locaux Bourg-en-Bresse,,,273
1813,INVALID,statistiques locales quimper,,,261
677,VALID,Je pars en train de Beauvais vers Limoges,Beauvais,Limoges,71
2967,INVALID,Clubs sportifs Cergy,,,215
1618,VALID,e veux le train de Quimper à Vienne le pllus tôt possible,Quimper,Vienne,100
2680,INVALID,Lad istance enttre Fougères et Béthune,,,276
3900,INVALID,climat de cergy,,,186
3817,VALID,comment rejoindre aubenas depuis chartres en train ?,Chartres,Aubenas,38
1262,VALID,Je dois me déplacer de Soissons à Vienne en train,Soissons,Vienne,65
2896,INVALID,Innformations générales Antibes,,,275
2423,INVALID,Le maire de Pontarlier,,,24
4004,INVALID,Universite a Le Havre,,,179
580,VALID,Je veux le prochain départ en train de Yvetot pour Saint-Brieuc,Yvetot,Saint-Brieuc,122
66,VALID,train dee début de soirée chambéry vedun,Chambéry,Verdun,123
606,VALID,Je souhaite prendre le train de Châteaubriant pour Romans-sur-Isère,Châteaubriant,Romans-sur-Isère,32
3303,INVALID,Centres éducatifs Pontoise,,,270
432,VALID,Y a-t-il un TGV Besançon Ajaccio ?,Besançon,Ajaccio,34
3548,INVALID,Statistiques démographiques Romans-sur-Isère,,,245
1534,VALID,Je veux un train rapide de Nîmes à Berck,Nîmes,Berck,35
4060,INVALID,Informations pratiques Segre,,,256
3992,VALID,Je dois aller a Strasbourg en partant de Colmar en train,Colmar,Strasbourg,128
3009,INVALID,Informations pratiques Abbeville,,,256
727,VALID,Trajet de Lisieux vers Évreux,Lisieux,Évreux,11
3524,INVALID,Festival à Perpignan,,,189
1697,VALID,Je veux réserver pour le train de Cholet vers Cannes,Cholet,Cannes,130
100,VALID,je veux un train rapide de arras à gap,Arras,Gap,35
1678,VALID,Train de fin de journée Laon vers Ajaccio,Laon,Ajaccio,147
2335,INVALID,Hôtel disponible à Valenciennes,,,163
1500,VALID,Y a-t-il des trains en semaine de Chartres à Vierzon ?,Chartres,Vierzon,74
1528,VALID,Quel est l'horaire du prochain train Saint-Malo Angoulême ?,Saint-Malo,Angoulême,64
3058,INVALID,Entreprise connue à Douai,,,180
3639,INVALID,Journaux locaux Pontivy,,,192
3109,INVALID,Guide pratique Vendôme,,,229
3480,INVALID,Guide pratique Challans,,,229
2631,INVALID,Restaurant à Chambéry,,,159
3714,INVALID,services municipaux troyes,,,259
3445,INVALID,La distance entre Vannes et Besançon,,,276
3074,INVALID,Mon ami vit à Compiègne et moi à Aix-en-Provence,,,154
2728,INVALID,Spécialités culinaires Lyyon,,,187
1215,VALID,Train avec places assises garanties Marseille Albi,Marseille,Albi,119
738,VALID,Y a-t-il un train de nuit entre Béthune et Vendôme ?,Béthune,Vendôme,149
3989,VALID,Je dois me deplacer de Valenciennes a Dunkerque en train,Valenciennes,Dunkerque,65
2781,INVALID,Tarnsport urbain Ajaccio,,,258
3306,INVALID,Actualités à Ancenis,,,178
1778,INVALID,je vis à vernon,,,168
2792,INVALID,Statistiques locales Éiinal,,,261
4050,INVALID,Calendrier evenements Toulouse,,,248
2842,INVALID,Statistiques emploi Lunéville,,,225
1269,VALID,Un billet de train pour aller de Lannion à Melun,Lannion,Melun,33
2862,INVALID,Shopping à Auxerre,,,182
1549,VALID,Je veux partir de Arras à Saint-Malo en première classe,Arras,Saint-Malo,142
1128,VALID,Y a-t-il un train rapide sans arrêt Lille Évreux ?,Lille,Évreux,113
3791,VALID,je cherche un trajet en train de toulon vers fontainebleau,Toulon,Fontainebleau,30
1064,VALID,Je dois aller à Créteil en partant de Mende en train,Mende,Créteil,128
1878,INVALID,associations locales romans-sur-isère,,,236
3155,INVALID,Musée célèbre à Abbeville,,,166
3050,INVALID,Population totale Fougères,,,252
3482,INVALID,Bibliothèque à Montargis,,,212
2673,INVALID,Photo de Bayonne,,,177
943,VALID,Train rapide de Épernay à Bourgoin-Jallieu,Épernay,Bourgoin-Jallieu,46
3200,INVALID,J'habite à Pontivy,,,152
208,VALID,dernier train de poitiers vers montélimar,Poitiers,Montélimar,42
3558,INVALID,Zones rurales Cherbourg,,,243
312,VALID,Je veux un train rapide de Granville à Auch,Granville,Auch,35
3040,INVALID,Photos anciennes Dunkerque,,,200
3646,INVALID,Carte météo Dijon,,,251
3582,INVALID,Concert prévu à Saint-Malo,,,174
3051,INVALID,Quelle est la  population de Évvreux ?,,,155
973,VALID,Y a-t-il un TGV en fin d'après-midi Granville Saint-Malo ?,Granville,Saint-Malo,133
3562,INVALID,Carte des quartiers Verdun,,,267
1280,VALID,Combien de temps dure le trajet en train de Saint-Brieuc à Vendôme ?,Saint-Brieuc,Vendôme,60
2933,INVALID,Activités culturelles Privas,,,247
625,VALID,Train régional de Pontivy à Segré,Pontivy,Segré,87
925,VALID,Je planifie un voyage en train de Nice vers Lorient,Nice,Lorient,49
1637,VALID,Je veux le train le plus rapide de Saint-Quentin à Arras,Saint-Quentin,Arras,79
479,VALID,Je dois me déplacer en train de Vesoul vers Montivilliers mardi,Vesoul,Montivilliers,120
102,VALID,je veux acheter un billet de train arles beauvais,Arles,Beauvais,83
42,VALID,je dois me rendre à lisieux depuis perpignan en tgv,Perpignan,Lisieux,144
3931,VALID,Je souhaite partir de Lisieux et arriver a Laon,Lisieux,Laon,81
3892,INVALID,je suis ne a nanterre,,,185
1411,VALID,Comment me rendre à Nîmes depuis Concarneau ?,Concarneau,Nîmes,3
3405,INVALID,Quartiers historiques Port-Boulet,,,227
2691,INVALID,Immobilier à Béthune,,,208
4112,VALID,Train avec peu de monde de Rouen a Montreuil,Rouen,Montreuil,97
2607,INVALID,Services publics Périgueux,,,234
437,VALID,Billet e train aller-retour Rodez Orange,Rodez,Orange,78
3540,INVALID,Guide local Saint-Brieuc,,,269
284,VALID,Y a-t-il un TGV direct Briançon Besançon ?,Briançon,Besançon,93
809,VALID,Je veux aller de Mulhouse à Pau,Mulhouse,Pau,1
831,VALID,Train avec wifi de Aix-les-Bains à Port-Boulet,Aix-les-Bains,Port-Boulet,111
3389,INVALID,Je vis à Bordeaux,,,168
1263,VALID,Y a-t-il un train toutes les deux heures de Tours à Segré ?,Tours,Segré,145
4052,INVALID,Marches hebdomadaires Montargis,,,238
1851,INVALID,melun est magnifique en été,,,162
806,VALID,Je veux voyager en train de Abbeville à Clisson,Abbeville,Clisson,43
2677,INVALID,Saint-Nazaire est une belle ville,,,153
3578,INVALID,Informations locales Châteaubriant,,,241
2863,INVALID,Zones commerciales Monntivilliers,,,263
251,VALID,y a-t-il un train toutes les deux heures de bar-le-duc à rouen ?,Bar-le-Duc,Rouen,145
3060,INVALID,Écoles à Berck,,,213
2834,INVALID,Mon ami vit à Avranches et moi à Dunkerque,,,154
3369,INVALID,Je travaille à Châteaubriant,,,165
2001,INVALID,patrimoine culturel gap,,,232
2086,INVALID,Marchés hebdomadaires Langres,,,238
2581,INVALID,J'habite actuellement à Dole,,,161
3778,VALID,je veux reserver une place dans le train aurillac annemasse,Aurillac,Annemasse,90
3506,INVALID,Immobilier à Évry,,,208
3179,INVALID,Centres culturels Berck,,,254
1976,INVALID,carte de albert,,,169
50,VALID,je dois me rendre à angoulême depuis amiens en tgv,Amiens,Angoulême,144
4105,VALID,Train avec wifi de Montivilliers a Tourcoing,Montivilliers,Tourcoing,111
1056,VALID,Train de fin de journée Vierzon vers Briançon,Vierzon,Briançon,147
1332,VALID,Je veux le train le plus rapide de Metz à Tours,Metz,Tours,79
3014,INVALID,Je vis à Vitré,,,168
1623,VALID,Je veux aller de Limoges à Mâcon,Limoges,Mâcon,1
768,VALID,Y a-t-il un TGV Aix-les-Bains Mâcon ?,Aix-les-Bains,Mâcon,34
2089,INVALID,Clubs sportifs Carcassonne,,,215
2684,INVALID,Services municipaux Aix-en-Provence,,,259
834,VALID,Je veux partir après le déjeuner de Valence pour Moulins,Valence,Moulins,134
2829,INVALID,Zones résidentielles Paris,,,274
2809,INVALID,Transport urbain Auxerre,,,258
648,VALID,Y a-t-il un TGV direct Mende Argenteuil ?,Mende,Argenteuil,93
43,VALID,un aller simple châteauroux montargis,Châteauroux,Montargis,10
2577,INVALID,Carte historique Arles,,,210
2079,INVALID,Écoles àThonon-les-Bains,,,213
1278,VALID,Un aller simple Montargis Laon,Montargis,Laon,10
3131,INVALID,Histoire de Montpellier,,,171
2767,INVALID,Zones vertes Verdun,,,224
2292,INVALID,Je vis à Rouen,,,168
549,VALID,Billet de train aller-retour Angoulême Reims,Angoulême,Reims,78
3249,INVALID,Transport urbain Fécamp,,,258
2200,INVALID,Guide pratique Toul,,,229
3661,INVALID,Hôtel pas cher à Nîmes,,,170
3331,INVALID,Musée à visiter à Bourg-en-Bresse,,,172
603,VALID,Je veux un train confortable de Béthune à Grenoble,Béthune,Grenoble,69
1954,INVALID,guide étudiant bourgoin-jallieu,,,201
1895,INVALID,quartiers de vesoul,,,173
1224,VALID,Un billet pour le train Laon Nantes,Laon,Nantes,51
188,VALID,je vveux voyager  en train de doai à sens,Douai,Sens,43
2894,INVALID,Guide touristique Vierzon,,,183
3604,INVALID,Guide urbain Montbéliard,,,253
1375,VALID,Je veux aller de Bayonne à Metz,Bayonne,Metz,1
3815,VALID,comment rejoindre fontenay-le-comte depuis romans-sur-isere en train ?,Romans-sur-Isère,Fontenay-le-Comte,38
1461,VALID,Train avec restauration de Charleville-Mézières à Blois,Charleville-Mézières,Blois,135
2666,INVALID,Architecture de Mulhouse,,,198
2935,INVALID,Marchés hebdomadaires Cergy,,,238
2568,INVALID,Zones touristiques Lourdes,,,219
3948,VALID,Je dois prendre le train de Troyes pour Mulhouse,Troyes,Mulhouse,45
1428,VALID,Billet de train aller-retour Créteil Romans-sur-Isère,Créteil,Romans-sur-Isère,78
456,VALID,Train de fin de journée Poitiers vers Saint-Omer,Poitiers,Saint-Omer,147
3732,INVALID,quelle heure est-il a lisieux ?,,,160
2432,INVALID,Vierzon ou Lorient pour les vacances ?,,,23
2903,INVALID,Musée à visiter à Thonon-les-Bainns,,,172
