sentence_id,label,sentence,town1,town2,template_id
2393,INVALID,J'habbite à Arars,Arras,Fécamp,17
714,VALID,Je cherche un train Beauvais Vannes,Beauvais,Vannes,14
1589,VALID,Je cherche un train Valenciennes Toul,Valenciennes,Toul,14
2985,INVALID,Bonjour,Angoulême,Vannes,21
1635,VALID,Je souhaite voyager de Verdun vers Digne-les-Bains,Verdun,Digne-les-Bains,5
3257,INVALID,Provins ou Épinal pour les vacances ?,Provins,Épinal,23
13,VALID,je voudrais partir de montpellier pour aller à montbéliard,Montpellier,Montbéliard,9
2928,INVALID,La distance entre Aix-en-Provence et Fécamp,Aix-en-Provence,Fécamp,20
2881,INVALID,Bonjour,Carcassonne,Hazebrouck,21
2435,INVALID,Restaurant à Chinon,Chinon,Segré,25
3619,VALID,je dois me rendre de vitre a chinon,Vitré,Chinon,7
2322,INVALID,Quelle est la population de Pontoise ?,Pontoise,Saint-Omer,22
2721,INVALID,Le maire de Courbevoie,Courbevoie,Vitry-le-François,24
3603,VALID,je souhaite voyager de cambrai vers brest,Cambrai,Brest,5
3376,INVALID,Le maire de Vernon,Vernon,Paris,24
2709,INVALID,J'habite à Versailles,Versailles,Saint-Étienne,17
1053,VALID,Je souhaite voyager de Lyon vers Clisson,Lyon,Clisson,5
2710,INVALID,uel temps fait-il  Dieppe ?,Dieppe,Vierzon,16
1582,VALID,Un aller simple Laval Langres,Laval,Langres,10
523,VALID,Comment me rendre à Évreux depuis Ajaccio ?,Ajaccio,Évreux,3
2703,INVALID,Chalon-sur-Sône ou Nîmes pour lse vacancess ?,Chalon-sur-Saône,Nîmes,23
1276,VALID,Je dois me rendre de Châlons-en-Champagne à Valence,Châlons-en-Champagne,Valence,7
3850,INVALID,Restaurant a Manosque,Manosque,Saint-Denis,25
1697,VALID,Départ Lunéville arrivée Étampes,Lunéville,Étampes,15
2014,INVALID,montélimar est une belle ville,Montélimar,Aubenas,18
3874,VALID,Trajet de Macon vers Pontivy,Mâcon,Pontivy,11
2074,INVALID,la distance entre saint-étienne et nantes,Saint-Étienne,Nantes,20
352,VALID,Épinal Albert pour demain,Épinal,Albert,6
3327,INVALID,J'habite à Bordeaux,Bordeaux,Le Havre,17
876,VALID,Je veux aller de Alençon à Morlaix,Alençon,Morlaix,1
2598,INVALID,J'habite à Lorient,Lorient,Argenteuil,17
3713,VALID,Je veux aller de Fontainebleau a Fontenay-le-Comte,Fontainebleau,Fontenay-le-Comte,1
2070,INVALID,restaurant à épinal,Épinal,Avignon,25
2300,INVALID,Le mmair dee Saint-Dizier,Saint-Dizier,Bastia,24
1249,VALID,Départ Lisieux arrivée Clisson,Lisieux,Clisson,15
2952,INVALID,Mon ami vit à Auxerre et moi à Rodez,Auxerre,Rodez,19
235,VALID,quels sont les horaires de train vernon cambrai ?,Vernon,Cambrai,8
2535,INVALID,Restaurant à Roubaix,Roubaix,Béthune,25
3594,VALID,prochain train pour soisons depui fontenay-le-comte,Fontenay-le-Comte,Soissons,13
1023,VALID,Quels sont les horaires de train Lannion Mulhouse ?,Lannion,Mulhouse,8
161,VALID,je cherche un train paris chalon-sur-saône,Paris,Chalon-sur-Saône,14
3326,INVALID,Quelle est la population de Berck ?,Berck,Évreux,22
1376,VALID,Je pars de Melun direction Avranches,Melun,Avranches,12
3200,INVALID,Le maire de Nîmes,Nîmes,Valence,24
616,VALID,Je veux aller de Bourges à Cambrai,Bourges,Cambrai,1
2036,INVALID,bonjour,Saint-Brieuc,Meaux,21
3653,VALID,Porhcain trainn pour Epernay depus Besancon,Besançon,Épernay,13
1102,VALID,Je pars de Toulouse direction Concarneau,Toulouse,Concarneau,12
1786,VALID,Départ Angoulême arrivée Rouen,Angoulême,Rouen,15
2114,INVALID,Restauran à Mende,Mende,Auxerre,25
1146,VALID,Je souhaite voyager de Cherbourg vers Bar-le-Duc,Cherbourg,Bar-le-Duc,5
287,VALID,Quels sont les horaires de train Bourg-en-Bresse Besançon ?,Bourg-en-Bresse,Besançon,8
3131,INVALID,J'habite à Provins,Provins,Dole,17
1674,VALID,Prochain train pour Thonon-les-Bains depuis Le Mans,Le Mans,Thonon-les-Bains,13
964,VALID,Un billet Poitiers Annecy s'il vous plaît,Poitiers,Annecy,2
2731,INVALID,J'habite à Chinon,Chinon,Brest,17
1860,VALID,Trajet de Laon vers Bordeaux,Laon,Bordeaux,11
2581,INVALID,Montargis ou Segré pour les vacances ?,Montargis,Segré,23
1555,VALID,Y a-t-il des trains vers Marseille au départ de Cergy ?,Cergy,Marseille,4
3128,INVALID,Gap ou Quimper pour les vacances ?,Gap,Quimper,23
1762,VALID,Y a-t-il des trains vers Sens au départ de Orléans ?,Orléans,Sens,4
853,VALID,Un billet Loches Amboise s'il vous plaît,Loches,Amboise,2
408,VALID,Je souhaite voyager de Tourcoing vers Lons-le-Saunier,Tourcoing,Lons-le-Saunier,5
417,VALID,Je cherche un train La Rochelle Saint-Omer,La Rochelle,Saint-Omer,14
3806,VALID,Un aller simple Briancon Lille,Briançon,Lille,10
633,VALID,Un billet Aix-les-Bains Montélimar s'il vous plaît,Aix-les-Bains,Montélimar,2
1557,VALID,Prochain train pour Bourges depuis Paris,Paris,Bourges,13
3258,INVALID,Quelle est la population de Valence ?,Valence,Nevers,22
3394,INVALID,agen ou dijon pour les vacances ?,Agen,Dijon,23
91,VALID,je souhaite voyager de carcassonne vers cambrai,Carcassonne,Cambrai,5
316,VALID,Je voudrais partir de Avignon pour aller à Évry,Avignon,Évry,9
1143,VALID,Amiens Cherbourg pour demain,Amiens,Cherbourg,6
111,VALID,je cherche un train modane lunéville,Modane,Lunéville,14
2233,INVALID,Albertville est une belle ville,Albertville,Sens,18
1681,VALID,Prochain train pour Amboise depuis Boulogne-sur-Mer,Boulogne-sur-Mer,Amboise,13
3639,VALID,je cherche un train avranches rodez,Avranches,Rodez,14
3325,INVALID,Le maire de Toulon,Toulon,Clisson,24
2584,INVALID,Le maire de Abbeville,Abbeville,Lorient,24
2648,INVALID,Bonjour,Saint-Nazaire,Douai,21
361,VALID,Y a-t-il des trains vers Chaumont au départ de Florence ?,Florence,Chaumont,4
594,VALID,Un aller simple Cambrai Romans-sur-Isère,Cambrai,Romans-sur-Isère,10
238,VALID,gap saint-omer pour demain,Gap,Saint-Omer,6
1943,INVALID,la distance entre arles et dunkerque,Arles,Dunkerque,20
578,VALID,Je veux aller de Gap à Fécamp,Gap,Fécamp,1
1799,VALID,Comment me rendre à Fougères depuis Rouen ?,Rouen,Fougères,3
3757,VALID,Je veux aller de Nimes a Saint-Nazaire,Nîmes,Saint-Nazaire,1
3042,INVALID,Beauvais est une belle ville,Beauvais,Bordeaux,18
1798,VALID,Je voudrais partir de Auray pour aller à Agen,Auray,Agen,9
1252,VALID,Quels sont les horaires de train Morlaix Chalon-sur-Saône ?,Morlaix,Chalon-sur-Saône,8
1817,VALID,Je souhaite voyager de Perpignan vers Orléans,Perpignan,Orléans,5
935,VALID,Je dois em rendre de  AAnnemase à Provvins,Annemasse,Provins,7
1449,VALID,Trajet de Melun vrs Aurilalc,Melun,Aurillac,11
2970,INVALID,Bonjour,Avignon,Antibes,21
847,VALID,Je souhaite voyager de Dinan vers Rouen,Dinan,Rouen,5
3180,INVALID,Quelle est la population de Vienne ?,Vienne,Amiens,22
2546,INVALID,Bonjour,Paris,Troyes,21
669,VALID,Quels sont les horaires de trainAmmboise Maubeuge ?,Amboise,Maubeuge,8
3136,INVALID,Mon ami vit à Belfort ett moi à Caen,Belfort,Caen,19
475,VALID,Je cherche un train Avignon Digne-les-Bains,Avignon,Digne-les-Bains,14
1758,VALID,Un billet Abbeville Clermont-Ferrand s'il vous plaît,Abbeville,Clermont-Ferrand,2
2412,INVALID,Quelle est la population de Mâcon ?,Mâcon,Elbeuf,22
2812,INVALID,Mon ami vit à Tours et moi à Courbevoie,Tours,Courbevoie,19
1277,VALID,Je pars de  Clisson direction Valenciennes,Clisson,Valenciennes,12
3217,INVALID,Quelle est la population de Brest ?,Brest,Albertville,22
3802,VALID,Depart Lisieuxa rrivvee Etampes,Lisieux,Étampes,15
1413,VALID,Quels sont les horaires de train Compiègne Béziers ?,Compiègne,Béziers,8
1015,VALID,Comment me rendre à Mâcon depuis Orange ?,Orange,Mâcon,3
1303,VALID,Je cherche un train Aurillac Lons-le-Saunier,Aurillac,Lons-le-Saunier,14
2732,INVALID,Quelle est la population de Strasbourg ?,Strasbourg,Dole,22
3431,INVALID,j'habite a alencon,Alençon,Vendôme,17
3537,VALID,trajet de perigueux vers les sables-d'olonne,Périgueux,Les Sables-d'Olonne,11
3411,VALID,quels sont les horaires de train bayonne tourcoing ?,Bayonne,Tourcoing,8
914,VALID,Départ Lens arrivée Arles,Lens,Arles,15
153,VALID,un aller simple châteaubriant boulogne-billancourt,Châteaubriant,Boulogne-Billancourt,10
1902,INVALID,la distance entre granville et maubeuge,Granville,Maubeuge,20
118,VALID,je cherche un train chartres besançon,Chartres,Besançon,14
2190,INVALID,Quel temps fait-il à Chaumont ?,Chaumont,Le Puy-en-Velay,16
1478,VALID,Départ Versailles arrivée Fontenay-le-Comte,Versailles,Fontenay-le-Comte,15
1235,VALID,Meaux Albertville pour demain,Meaux,Albertville,6
2033,INVALID,la distance entre rennes et bastia,Rennes,Bastia,20
551,VALID,Y a-t-il des trains vers Lons-le-Saunier au départ de Vesoul ?,Vesoul,Lons-le-Saunier,4
3112,INVALID,Bonjour,Concarneau,Alençon,21
797,VALID,Je pars de Nantes direction Épernay,Nantes,Épernay,12
389,VALID,Je souhaite voyager de Romans-sur-Isère vers Avranches,Romans-sur-Isère,Avranches,5
1636,VALID,Comment me rendre à Montbéliard depuis Vitry-le-François ?,Vitry-le-François,Montbéliard,3
3264,INVALID,La distance entre Fécamp et Béziers,Fécamp,Béziers,20
3597,VALID,je pars de annecy direction le puy-en-velay,Annecy,Le Puy-en-Velay,12
1438,VALID,Comment me rendre à Verdun depuis Challans ?,Challans,Verdun,3
1738,VALID,Je dois me rendre de Bourgoin-Jallieu à Pontoise,Bourgoin-Jallieu,Pontoise,7
1314,VALID,Je cherche un train Tours Quimper,Tours,Quimper,14
3298,INVALID,Mon ami vit à Niort et moi à Blois,Niort,Blois,19
179,VALID,y a-t-il des trains vers bourges au départ de segré ?,Segré,Bourges,4
2683,INVALID,Mon ami vit à Nantes et moi à Lons-le-Saunier,Nantes,Lons-le-Saunier,19
3473,VALID,nevers vannes pour demain,Nevers,Vannes,6
2031,INVALID,le maire de port-boulet,Port-Boulet,Bastia,24
934,VALID,Départ Colmar arrivée Saint-Malo,Colmar,Saint-Malo,15
3895,VALID,Je veux aller de Concarneau a Angers,Concarneau,Angers,1
2373,INVALID,Restaurant à Douai,Douai,Sens,25
2552,INVALID,Lille es une belle ville,Lille,Fontenay-le-Comte,18
1942,INVALID,montauban est une belle ville,Montauban,Lourdes,18
1809,VALID,Y a-t-il des train svers Angers au départ de Poitieers ?,Poitiers,Angers,4
2901,INVALID,Quel temps fait-il à Bolbec ?,Bolbec,Lunéville,16
3149,INVALID,La distance entre Périgueux et Argenteuil,Périgueux,Argenteuil,20
1004,VALID,Comment me rendre à Angoulême depuis Pontivy ?,Pontivy,Angoulême,3
1403,VALID,Je veux aller de Thonon-les-Bains à Briançon,Thonon-les-Bains,Briançon,1
3510,VALID,un billet clisson rouen s'il vous plait,Clisson,Rouen,2
1938,INVALID,la distance entre aix-en-provence et courbevoie,Aix-en-Provence,Courbevoie,20
248,VALID,un aller simple saumur tarbes,Saumur,Tarbes,10
1425,VALID,Un billet Nancy Lunéville s'il vous plaît,Nancy,Lunéville,2
1914,INVALID,quel temps fait-il à briançon ?,Briançon,Yvetot,16
226,VALID,je dois me rendre de vitré à biarritz,Vitré,Biarritz,7
2191,INVALID,La distance entre Nanterre et Romans-sur-Isère,Nanterre,Romans-sur-Isère,20
92,VALID,départ lons-le-saunier arrivée vesoul,Lons-le-Saunier,Vesoul,15
2329,INVALID,La distance entre Vendôme et Les Sables-d'Olonne,Vendôme,Les Sables-d'Olonne,20
3236,INVALID,Le maire de Berck,Berck,Bourgoin-Jallieu,24
2737,INVALID,J'habite à Auxerre,Auxerre,Lourdes,17
2213,INVALID,Le maire de Pau,Pau,Bar-le-Duc,24
1455,VALID,Je souhaite voyager de Port-Boulet vers Gap,Port-Boulet,Gap,5
1552,VALID,Quels sont les horaires de train Lens Challans ?,Lens,Challans,8
3114,INVALID,Quel temps fait-il à Orléans ?,Orléans,Roubaix,16
3426,VALID,je dois me rendre de dijon a annemasse,Dijon,Annemasse,7
1147,VALID,Départ Paris arivée Chabméry,Paris,Chambéry,15
67,VALID,je souhaite voyager de digne-les-bains vers limoges,Digne-les-Bains,Limoges,5
1759,VALID,Quels sont les horaires de train Ajaccio Vannes ?,Ajaccio,Vannes,8
2482,INVALID,Le maire de Albertville,Albertville,Vitry-le-François,24
2578,INVALID,Albi ou Perpignan pour les vacances ?,Albi,Perpignan,23
3544,INVALID,j'habite a boulogne-sur-mer,Boulogne-sur-Mer,Les Sables-d'Olonne,17
3546,VALID,je cherche un train montargis vichy,Montargis,Vichy,14
1453,VALID,Un aller simple Ancenis Lens,Ancenis,Lens,10
1269,VALID,Départ Aix-les-Bains arrivée Avranches,Aix-les-Bains,Avranches,15
3663,VALID,Depart Modane arriveee Rouen,Modane,Rouen,15
414,VALID,Départ  Vendôme arrivée Annecy,Vendôme,Annecy,15
370,VALID,Départ Bourgoin-Jallieu arrivée Colmar,Bourgoin-Jallieu,Colmar,15
698,VALID,Départ Lyon arrivée Angoulême,Lyon,Angoulême,15
2308,INVALID,Montreuil ou Lorient pour les vacances ?,Montreuil,Lorient,23
2375,INVALID,Mon ami vit à Auray et moi à Épernay,Auray,Épernay,19
3561,INVALID,rennes ou briancon pour les vacances ?,Rennes,Briançon,23
991,VALID,Je dois me rendre de Montbéliard à Chinon,Montbéliard,Chinon,7
3037,INVALID,Briançon est une belle ville,Briançon,Sens,18
362,VALID,Je dois me rendre de Albertville à Clisson,Albertville,Clisson,7
3090,INVALID,Quelle est la population de Châlons-en-Champagne ?,Châlons-en-Champagne,Lille,22
1834,VALID,Je cherche un train Auray Argenteuil,Auray,Argenteuil,14
3744,INVALID,Mon ami vit a Luneville et moi a Marseille,Lunéville,Marseille,19
3711,VALID,Quels sont les horairse detrain Bastia Venndome ?,Bastia,Vendôme,8
3223,INVALID,Quelle est la population de Boulogne-sur-Mer ?,Boulogne-sur-Mer,Rennes,22
1230,VALID,Je pars de Évreux direction Lunéville,Évreux,Lunéville,12
3667,INVALID,La distance entre Vesoul et Morlaix,Vesoul,Morlaix,20
2446,INVALID,Quelle est la populaiton de Saint-BBrieuc ?,Saint-Brieuc,Boulogne-Billancourt,22
1740,VALID,Un aller simple Les Sables-d'Olonne Châteaubriant,Les Sables-d'Olonne,Châteaubriant,10
3289,INVALID,Antibes ou Port-Boulet pour les vacances ?,Antibes,Port-Boulet,23
520,VALID,Je souhaitee voyagrde Albert versCe rgy,Albert,Cergy,5
363,VALID,Je cherche un train Bar-le-Duc Vichy,Bar-le-Duc,Vichy,14
3415,VALID,comment me rendre a tourcoing depuis nice ?,Nice,Tourcoing,3
1044,VALID,Je voudrais partir de Saint-Quentin pour aller à Abbeville,Saint-Quentin,Abbeville,9
1772,VALID,Un billet Chartres Ancenis s'il vous plaît,Chartres,Ancenis,2
1705,VALID,Comment me rendre à Avignon depuis Aix-les-Bains ?,Aix-les-Bains,Avignon,3
1683,VALID,Je voudrais partir de Maubeuge pour aller à Amiens,Maubeuge,Amiens,9
2019,INVALID,j'habite à nanterre,Nanterre,Saint-Brieuc,17
384,VALID,Trajet de Verdun vers Tarbes,Verdun,Tarbes,11
1263,VALID,Je veux aller de Boulogne-Billancourt à Mulhouse,Boulogne-Billancourt,Mulhouse,1
2545,INVALID,Le maire de Dinan,Dinan,Évry,24
1364,VALID,Quels sont les horaires de train Arras Langres ?,Arras,Langres,8
110,VALID, n aller simple dole quimper,Dole,Quimper,10
2195,INVALID,Quelle est la population de Dunkerque ?,Dunkerque,Nancy,22
1956,INVALID,quel temps fait-il à bar-le-duc ?,Bar-le-Duc,Perpignan,16
929,VALID,Y a-t-il des trains vers Dunkerque au départ de Belfort ?,Belfort,Dunkerque,4
3307,INVALID,J'habite à Besançon,Besançon,Pontoise,17
1216,VALID,Un billet Aix-les-Banis Pontivy 'ilvous plaît,Aix-les-Bains,Pontivy,2
1409,VALID,Je cherche un train Brest Châteauroux,Brest,Châteauroux,14
1673,VALID,Un billet Oyonnax Ajaccio s'il vous plaît,Oyonnax,Ajaccio,2
249,VALID,prochain train pour toulon depuis villeurbanne,Villeurbanne,Toulon,13
1716,VALID,Trajet de Limoges vers Montargis,Limoges,Montargis,11
2695,INVALID,J'habite à Mulhuosse,Mulhouse,Évreux,17
1573,VALID,Un billet Versailles Calais s'il vous plaît,Versailles,Calais,2
263,VALID,un billet étampes châlons-en-champagne s'il vous laît,Étampes,Châlons-en-Champagne,2
2080,INVALID,la distance entre gavnille et romans-sur-isère,Granville,Romans-sur-Isère,20
687,VALID,Prochain train pour Laon depuis Versailles,Versailles,Laon,13
421,VALID,Un aller simple Fécamp Clisson,Fécamp,Clisson,10
1016,VALID,Un aller simple Vienne Orléans,Vienne,Orléans,10
2093,INVALID, bonjour,Alençon,Douai,21
2358,INVALID,Limoges ou Aix-en-Provence pour les vacances ?,Limoges,Aix-en-Provence,23
743,VALID,Y a-t-il des trains vers Vernon au départ de Montargis ?,Montargis,Vernon,4
1009,VALID,Hazebrouck Tourcoing pour demain,Hazebrouck,Tourcoing,6
2111,INVALID,bonjour,Strasbourg,Berck,21
298,VALID,Je souhaite voyager de Vernon vers Carcassonne,Vernon,Carcassonne,5
1160,VALID,Y a-t-il des trains vers Grenoble au départ de Montreuil ?,Montreuil,Grenoble,4
134,VALID,chambéry montpellier pour demain,Chambéry,Montpellier,6
710,VALID,Je dois me rendre de Saint-Étienne à Annemasse,Saint-Étienne,Annemasse,7
2092,INVALID,arles est une belle ville,Arles,Béziers,18
2211,INVALID,Limoges est un belle ville,Limoges,Challans,18
3846,VALID,Prochain train pour Saint-Etienne depuis Poitiers,Poitiers,Saint-Étienne,13
3041,INVALID,Bonjour,Toul,Gap,21
2596,INVALID,Quelle est la population de Fougères ?,Fougères,Fontenay-le-Comte,22
2681,INVALID,Le maire de Lannion,Lannion,Toul,24
2286,INVALID,Mon ami vit à Bastia et moi à Vendôme,Bastia,Vendôme,19
1,VALID,je ouhaite voayger de privas vers beauvais,Privas,Beauvais,5
167,VALID,quels sont les horaires de train nevers niort ?,Nevers,Niort,8
3545,INVALID,restaurant a angers,Angers,Brest,25
2262,INVALID,Orléans ou Carcassonne pour les vacances ?,Orléans,Carcassonne,23
808,VALID,Quels sont les horairse de train Clisson Saaint-Omer ?,Clisson,Saint-Omer,8
761,VALID,Comment me rendre à Arras depuis Rouen ?,Rouen,Arras,3
69,VALID,comment me rendre à gap depuis blois ?,Blois,Gap,3
1323,VALID,Un aller simple Metz Thonon-les-Bains,Metz,Thonon-les-Bains,10
2861,INVALID,Cherbourg est une belle ville,Cherbourg,Pau,18
2410,INVALID,Bonjour,Cergy,Beauvais,21
2334,INVALID,Restaurant à Langres,Langres,Romans-sur-Isère,25
2655,INVALID,Bonjour,Pau,Digne-les-Bains,21
1818,VALID,Trajet de Étampes vers Perpignan,Étampes,Perpignan,11
1150,VALID,Saint-Nazaire Avranches pour demain,Saint-Nazaire,Avranches,6
324,VALID,Je veux aller de Nice à Bourg-en-Bresse,Nice,Bourg-en-Bresse,1
163,VALID,je dois me rendre de chaumont à les sables-d'olonne,Chaumont,Les Sables-d'Olonne,7
3777,INVALID,Quel temps fait-il a Saint-Dizier ?,Saint-Dizier,Châteaubriant,16
1845,VALID,Je cherche un train Montivilliers Vitré,Montivilliers,Vitré,14
1477,VALID,Je souhaite voyager de Laval vers Angoulême,Laval,Angoulême,5
2514,INVALID,Le maire de Challans,Challans,Charleville-Mézières,24
242,VALID,je veux aller de antibes à douai,Antibes,Douai,1
2113,INVALID,Mon ami vit à Orange et moi à Saint-Nazaire,Orange,Saint-Nazaire,19
605,VALID,Je pars de Ajaccio direction Aix-les-Bains,Ajaccio,Aix-les-Bains,12
3581,VALID,un billet lisieux tourcoing s'il vous plait,Lisieux,Tourcoing,2
477,VALID,Je dois me rendre de Fontenay-le-Comte à Lunéville,Fontenay-le-Comte,Lunéville,7
685,VALID,Je pars de Briançon direction Le Mans,Briançon,Le Mans,12
568,VALID,Y a-t-il des trains vers Pontarlier au départ de Bourges ?,Bourges,Pontarlier,4
1213,VALID,Je souhaite voyager de Saumur vers Chalon-sur-Saône,Saumur,Chalon-sur-Saône,5
2696,INVALID,Quelle est la populaion de Montppellier ?,Montpellier,Saint-Quentin,22
919,VALID,Comment me rendre à Vitry-le-François depuis Orléans ?,Orléans,Vitry-le-François,3
1461,VALID,Trajet de Valence vers Bastia,Valence,Bastia,11
1526,VALID,Je voudrais partir de Nîmes pour aller à Amboise,Nîmes,Amboise,9
2789,INVALID,Quel temps fait-il à Fontainebleau ?,Fontainebleau,Carcassonne,16
2289,INVALID,Restaurant à Amboise,Amboise,Évry,25
1132,VALID,Floernec Albi po rddemain,Florence,Albi,6
1468,VALID,Trajet de Albertville vers Boulogne-sur-Mer,Albertville,Boulogne-sur-Mer,11
3752,INVALID,La Rochelle ou Blois pour les vacances ?,La Rochelle,Blois,23
2346,INVALID,Restaurant à Auxerre,Auxerre,Cherbourg,25
3225,INVALID,Le maire de Morlaix,Morlaix,Moulins,24
3617,VALID,nantes elbeuf pour demain,Nantes,Elbeuf,6
2797,INVALID,Le maire de Angoulême,Angoulême,Évry,24
329,VALID,Départ Perpignan arrivée Pontoise,Perpignan,Pontoise,15
2787,INVALID,Quel teempsf aitli à Albert ?,Albert,Lorient,16
3328,INVALID,Bonjour,Marseille,Valence,21
2673,INVALID,Évry est une bellle ville,Évry,Annemasse,18
1331,VALID,Je voudrais artir de rrgenteuil pour aller à Clisson,Argenteuil,Clisson,9
2939,INVALID,Louviers est une belle ville,Louviers,Laon,18
1929,INVALID,quel temps fait-il à orléans ?,Orléans,Saint-Denis,16
3185,INVALID,Le maire de Le Puy-en-Velay,Le Puy-en-Velay,Grenoble,24
